code|lat|lng|storecd|name|addr|star
9322|37.47781106|127.0451411|272|포이|서울특별시 강남구 논현로 88 (개포동)|pin_general
9358|37.49971982|127.0349084|19|아크플레이스|서울특별시 강남구 테헤란로 142 (역삼동)|pin_general
9351|37.49803646|127.0684943|3|학여울역|서울특별시 강남구 영동대로 215 (대치동)|pin_general
3170|37.51075489999999|127.04455970000003|989|선정릉역|서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩|pin_general
9478|37.51354184|127.0527183|58|삼성현대힐|서울특별시 강남구 삼성로 605 (삼성동)|pin_general
9329|37.5018592|127.03727759999992|266|GS타워|서울특별시 강남구 논현로 508 (역삼동)|pin_general
9309|37.52405601|127.027915|259|압구정미소|서울특별시 강남구 논현로 841 (신사동)|pin_general
9308|37.50393894|127.0485135|258|선릉역|서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)|pin_general
9365|37.48801132|127.1017508|37|수서|서울특별시 강남구 밤고개로1길 10 (수서동) 수서현대벤쳐빌 지하2층|pin_general
9678|37.515351|127.060109|484|코엑스사거리|서울특별시 강남구 영동대로 616 (삼성동)|pin_general
9663|37.492209|127.039389|471|역삼럭키|서울특별시 강남구 도곡로 183 (역삼동)|pin_general
9644|37.508032|127.035373|449|차병원사거리|서울특별시 강남구 봉은사로 213, 센트럴타워 (논현동)|pin_general
9594|37.5186549|127.05143870000006|407|청담공원|서울특별시 강남구 학동로 506 (삼성동)|pin_general
9598|37.528115|127.036441|394|신압구정|서울특별시 강남구 언주로174길 29 (신사동)|pin_general
9517|37.50898041|127.0403869|306|아크로힐스논현|서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)|pin_general
9525|37.488585|127.032415|321|뱅뱅사거리|서울특별시 강남구 강남대로 282 (도곡동)|pin_general
9692|37.4964557|127.02968850000002|497|강남비젼타워|서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)|pin_general
9514|37.50080096|127.0351577|300|역삼역|서울특별시 강남구 테헤란로 145, 우신빌딩 1층 (역삼동)|pin_general
9545|37.526549|127.040437|338|압구정로데오역|서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)|pin_reserve
9521|37.502721|127.044308|316|르네상스사거리|서울특별시 강남구 테헤란로 306 (역삼동)|pin_general
9531|37.50576|127.057966|325|포스코|서울특별시 강남구 삼성로86길 7, 1층 (대치동)|pin_general
9752|37.505053|127.046577|565|선릉로|서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)|pin_general
9785|37.510015|127.063864|597|삼성역|서울특별시 강남구 테헤란로103길 9 (삼성동)|pin_general
9626|37.5115577|127.03226199999994|430|논현힐탑|서울특별시 강남구 논현로 648 (논현동)|pin_general
9629|37.51736229999999|127.02329570000006|433|도산가로수길|서울특별시 강남구 도산대로 134, 2층 (논현동)|pin_general
3333|37.618319|127.021072|1120|미아뉴타운|서울특별시 강북구 삼양로 161 (미아동)|pin_general
3144|37.6400354|127.0273766|971|강북구청사거리|서울특별시 강북구 도봉로 365 (수유동)|pin_general
3059|37.611809|127.0306971|872|미아사거리역|서울특별시 강북구 도봉로 32 (미아동)|pin_general
9304|37.6380167|127.02613500000007|254|수유역|서울특별시 강북구 도봉로 342 (번동)|pin_general
9700|37.626148|127.026578|509|미아역|서울특별시 강북구 도봉로 196 (미아동)|pin_general
3702|37.558509|126.835096|1547|발산역사거리|서울특별시 강서구 공항대로 248 (마곡동)|pin_general
3881|37.559611|126.826298|1625|마곡역|서울특별시 강서구 공항대로 168 (마곡동)|pin_general
3624|37.549501|126.835984|1383|우장산역|서울특별시 강서구 강서로 267 (내발산동)|pin_general
3585|37.5605261|126.833887|1396|마곡사이언스타워R|서울특별시 강서구 마곡동로 62 (마곡동)|pin_reserve
3480|37.574339|126.816415|1311|방화DT|서울특별시 강서구 방화대로 375 (방화동)|pin_generalDT
3504|37.56813|126.82614|1267|마곡나루역|서울특별시 강서구 마곡중앙로 161-17 (마곡동)|pin_general
3404|37.560487|126.829667|1217|마곡GMG|서울특별시 강서구 마곡중앙6로 16 (마곡동) 117,118,119,120호|pin_general
3418|37.561640|126.853327|1196|가양역|서울특별시 강서구 양천로 476 (등촌동)|pin_general
3257|37.535149|126.863232|1114|화곡DT|서울특별시 강서구 등촌로 57 (화곡동)|pin_generalDT
3312|37.566964|126.840731|1119|양천향교역|서울특별시 강서구 강서로 463 (마곡동)|pin_general
3081|37.5405115|126.8372413|909|화곡동|서울특별시 강서구 화곡로 142(화곡동)|pin_general
3083|37.5582043|126.84433919999992|898|등촌|서울특별시 강서구 공항대로 329 (등촌동)|pin_general
9894|37.547359|126.874436|703|염창역|서울특별시 강서구 공항대로 627 (염창동)|pin_general
9920|37.56033|126.839279|731|발산역|서울특별시 강서구 강서로 388 (등촌동) 그랜드마트|pin_general
9270|37.5578966|126.86229779999996|205|가양이마트|서울특별시 강서구 양천로 559, 가양이마트 1층 (가양동)|pin_general
9738|37.532303|126.846077|549|까치산역|서울특별시 강서구 강서로13길 3 (화곡동)|pin_general
3790|37.477946|126.961193|1546|낙성대역|서울특별시 관악구 남부순환로 1908 (봉천동)|pin_general
3729|37.479343|126.952780|1500|관악서울대입구R|서울특별시 관악구 관악로 158 (봉천동)|pin_reserve
3283|37.480935|126.908407|1292|신림DT|서울특별시 관악구 남부순환로 1419 (신림동)|pin_generalDT
3252|37.481599|126.952200|1143|서울대역|서울특별시 관악구 남부순환로 1817 (봉천동)|pin_general
3249|37.476169|126.965005|1094|낙성대DT|서울특별시 관악구 남부순환로 1948 (봉천동)|pin_generalDT
9921|37.47601|126.980997|733|사당|서울특별시 관악구 남부순환로 2082-25|pin_reserve
9829|37.491449|126.925432|639|보라매대교|서울특별시 관악구 보라매로3길 23, 대교빌딩 1층 (봉천동)|pin_general
9845|37.484768|126.930467|649|신림사거리|서울특별시 관악구 남부순환로 1619 (신림동)|pin_general
9490|37.48609493|126.9291602|24|신림|서울특별시 관악구 신림로 355-1 (신림동)|pin_general
9486|37.48385383|126.9301799|30|신림역포도몰|서울특별시 관악구 신림로 330, PODO MALL 1층 101 일부 (신림동)|pin_general
9660|37.48118|126.951324|468|서울대입구역|서울특별시 관악구 남부순환로 1812 (봉천동)|pin_general
3722|37.5415592|127.0711244|1544|건국대|서울특별시 광진구 능동로 117 (화양동)|pin_general
3656|37.551946|127.076404|1458|어린이대공원역|서울특별시 광진구 능동로243 |pin_general
3637|37.5505388|127.0898757|1414|아차산역|서울특별시 광진구 천호대로 676 |pin_general
3514|37.541129|127.095240|1278|올림픽대교북단|서울특별시 광진구 광나루로 608 (구의동)|pin_general
3101|37.5451984|127.0871587|921|구의DT|서울특별시 광진구 광나루로 519 (구의동)|pin_generalDT
3065|37.5371158|127.0825821|882|자양사거리|서울특별시 광진구 아차산로 355|pin_general
9948|37.556965|127.079032|761|군자역|서울특별시 광진구 천호대로 548 (군자동) 중앙빌딩|pin_general
9848|37.547442|127.105934|659|광나루|서울특별시 광진구 아차산로 607, 1,2층 (광장동)|pin_general
9397|37.538544|127.073009|139|건대스타시티|서울특별시 광진구 아차산로 262 (자양동)|pin_general
9359|37.5354769|127.06914619999998|21|자양|서울특별시 광진구 능동로 50 (자양동)|pin_general
9959|37.536155|127.093086|772|강변역|서울특별시 광진구 구의강변로 64 (구의동) 구의아크로리버|pin_general
9505|37.5406604|127.07072249999999|297|건대입구|서울특별시 광진구 능동로 107 (화양동)|pin_general
9676|37.53698|127.084015|488|구의역|서울특별시 광진구 아차산로 373 (구의동)|pin_general
9708|37.542518|127.099651|517|광장|서울특별시 광진구 아차산로 537-17 (광장동)|pin_general
9719|37.538466|127.071271|528|건국클래식|서울특별시 광진구 능동로 90 (자양동) 더 클래식500|pin_general
3948|37.537817|127.072597|1677|자양이마트|서울시 광진구 아차산로 272 스타시티 지하1층 일부|pin_general
3900|37.455983|126.895727|1637|금천구청역|서울특별시 금천구 시흥대로73길 67 엠타워 112,113,114,115호|pin_general
3639|37.48061318|126.8805702|1405|가산에스케이|서울특별시 금천구 가산디지털1로 171 (가산동)|pin_general
3443|37.471511|126.898775|1218|독산사거리|서울특별시 금천구 시흥대로 426 (독산동)|pin_general
3360|37.448624|126.903183|1184|금천시흥|서울특별시 금천구 시흥대로 164 (시흥동)|pin_general
3302|37.481324|126.883779|1076|가산디지털단지역|서울특별시 금천구 벚꽃로 298 (가산동)|pin_general
9965|37.46914|126.895246|778|금천독산|서울특별시 금천구 두산로 70 (독산동)|pin_general
9347|37.4798346|126.88249969999992|227|가산디지털|서울특별시 금천구 가산디지털1로 168 (가산동)|pin_general
9396|37.47730499|126.8876908|144|W-Mall|서울특별시 금천구 디지털로 188 (가산동)|pin_general
9742|37.478701|126.885076|555|마리오아울렛|서울특별시 금천구 벚꽃로 266 마리오아울렛3관|pin_general
9571|37.477221|126.883683|364|가산브이타워|서울특별시 금천구 가산디지털1로 128 (가산동)|pin_general
9546|37.4794491|126.88747680000006|340|가산그레이트|서울특별시 금천구 디지털로9길 32, 갑을그레이트밸리 1층 (가산동)|pin_general
3867|37.6295|127.0574|1616|월계역|서울특별시 노원구 초안산로2라길26 월계동(104,105,106호)|pin_general
3748|37.6277053|127.06149779999998|1475|월계트레이더스|서울특별시 노원구 마들로3길 15 |pin_general
3660|37.656776|127.066442 |1484|상계초교사거리|서울특별시 노원구 노원로 449 |pin_general
3456|37.6206884|127.0743116|1379|공릉DT|서울특별시 노원구 동일로 1015 (공릉동)|pin_generalDT
3438|37.660941|127.058008|1266|노원마들역|서울특별시 노원구 노원로 569 (상계동, 임광아파트)|pin_general
3380|37.626337|127.072252|1244|공릉역|서울특별시 노원구 동일로 1081 (공릉동)|pin_general
9438|37.65048737|127.0759861|120|은행사거리|서울특별시 노원구 중계로 217, 중흥빌딩 103,203호 (중계동)|pin_general
9723|37.654562|127.063617|540|노원KT|서울특별시 노원구 노해로 502, (주)KT 노원사옥 (상계동)|pin_general
9685|37.6231479|127.06070090000003|498|광운대|서울특별시 노원구 석계로 104 (월계동)|pin_general
9767|37.64817|127.062244|574|중계역|서울특별시 노원구 동일로 1339, 대한빌딩 (상계동)|pin_general
9784|37.654751|127.060034|596|노원역|서울특별시 노원구 동일로 1413, 1층 (상계동)|pin_general
9773|37.627155|127.062094|587|월계이마트|서울특별시 노원구 마들로3길 15 (월계동)|pin_general
3791|37.651645|127.046869|1511|창동이마트|서울특별시 도봉구 노해로65길 4 (창동)|pin_general
9891|37.648456|127.034783|698|쌍문역|서울특별시 도봉구 도봉로 480 (창동)|pin_general
3816|37.513068|126.946537|1553|노량진동|서울특별시 동작구 노량진로 190 (노량진동, 고려교육타워-어바니엘한강) 101호~105호|pin_general
3782|37.4841198|126.9725739|1533|남성역|서울특별시 동작구 사당로 219 (사당동)|pin_general
3796|37.5031936|126.9484581|1657|상도역|서울특별시 동작구 상도로37길 1 (상도1동)|pin_general
3568|37.49226212712864|126.92334570798292|1466|보라매공원R|서울특별시 동작구 보라매로5길 35 (신대방동, 파크스퀘어,보라매현대APT)|pin_reserve
3659|37.484414|126.980047|1439|이수자이|서울특별시 동작구 사당로 300 (사당동 이수자이)|pin_general
3581|37.513390|126.940879|1357|노량진역|서울특별시 동작구 노량진로 134 (노량진동)|pin_general
3500|37.499914|126.931766|1272|신대방삼거리역|서울특별시 동작구 상도로 102 (상도동)|pin_general
3250|37.506933|126.958125|1126|중앙대|서울특별시 동작구 흑석로 75-1 (흑석동)|pin_general
3205|37.4968346|126.95271230000003|1015|숭실대입구역|서울특별시 동작구 상도로 354 (상도동)|pin_general
9353|37.49538073|126.9548891|10|숭실대|서울특별시 동작구 사당로 4 (상도동)|pin_general
9511|37.47849216|126.9813456|307|사당역|서울특별시 동작구 동작대로 21, 양지빌딩 1-3층 (사당동)|pin_general
3804|37.551073|126.943096|1555|서강대프라자|서울특별시 마포구 백범로 35 (신수동)|pin_general
3752|37.579183|126.892315|1490|상암YTN|서울특별시 마포구 상암산로 76 (상암동)|pin_general
3655|37.541186|126.942209|1428|마포용강동|서울특별시 마포구 토정로 295 (용강동)|pin_general
3530|37.554636|126.92036|1322|홍대입구역사거리R|서울특별시 마포구 양화로 125 (서교동)|pin_reserve
3555|37.550800|126.953432|1335|마포경찰서후문|서울특별시 마포구 마포대로 173-14 (아현동)|pin_general
3426|37.545913|126.952956|1323|공덕|서울특별시 마포구 마포대로 130 (공덕동)|pin_general
3587|37.5509|126.9134|1366|합정폴리스R|서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)|pin_reserve
3516|37.557491|126.925146|1285|홍대공항철도역|서울특별시 마포구 양화로 178 (동교동)|pin_general
3332|37.543876|126.947680|1123|마포염리|서울특별시 마포구 독막로 311 (염리동)|pin_general
3351|37.549377|126.931661|1157|서강광흥창역|서울특별시 마포구 서강로 69 (창전동)|pin_general
3214|37.549630|126.912999|1079|합정|서울특별시 마포구 월드컵로1길 14 (합정동) 마포한강푸르지오 110, 111, 112-2|pin_general
3330|37.548178|126.941576|1137|서강대흥역|서울특별시 마포구 백범로 89-5 (대흥동)|pin_general
3218|37.553376|126.918564|1031|서교동사거리|서울특별시 마포구 양화로 105 (서교동)|pin_general
3225|37.581470|126.888983|1069|상암사보이시티|서울특별시 마포구 월드컵북로54길 17 (상암동)|pin_general
3275|37.555137|126.934694|1067|신촌오거리|서울특별시 마포구 신촌로16길 10 (노고산동)|pin_general
3090|37.5763132|126.8892477|910|상암디지털큐브|서울특별시 마포구 상암산로 34|pin_general
3125|37.5474817|126.92321579999998|943|상수역|서울특별시 마포구 독막로 88 (상수동)|pin_general
3133|37.5424641|126.95057730000008|949|공덕오거리|서울특별시 마포구 마포대로 86 (도화동) 창강빌딩|pin_general
3056|37.551385|126.9169208|873|서교|서울특별시 마포구 양화로 78 (서교동) 서교빌딩 1층|pin_general
9983|37.5524584|126.9378262|793|서강대|서울특별시 마포구 백범로 23 (신수동)|pin_general
9987|37.581297|126.890908|803|상암MBC|서울특별시 마포구 성암로 267 (상암동)|pin_general
9872|37.557175|126.923654|680|홍대역|서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)|pin_general
9837|37.556928|126.919819|644|동교|서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)|pin_general
9472|37.55218737|126.9555203|70|애오개역|서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)|pin_general
9493|37.55328184|126.9248279|18|홍대갤러리|서울특별시 마포구 와우산로 101, 정명빌딩 (서교동)|pin_general
9419|37.577623|126.890684|88|상암DMC|서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)|pin_general
9465|37.54043451|126.9463168|87|마포일진빌딩|서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)|pin_general
9417|37.54145556|126.948819|84|마포아크로|서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워|pin_general
9602|37.550266|126.923179|397|홍대삼거리|서울특별시 마포구 와우산로 64 (상수동)|pin_general
9565|37.555829|126.910637|358|망원역|서울특별시 마포구 월드컵로 74 (서교동)|pin_general
9667|37.542421|126.953341|472|마포이마트|서울특별시 마포구 백범로 212 (신공덕동) 마포이마트|pin_general
9734|37.551004|126.913848|546|합정메세나몰|서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)|pin_general
3778|37.5749841|126.9164441|1510|가재울뉴타운|서울특별시 서대문구 가재울미래로 2 |pin_general
3942|37.577386|126.920815|1656|남가좌사거리|서울특별시 서대문구 거북골로 84 (남가좌동, DMC에코자이104동)|pin_general
3529|37.556167|126.934673|1293|신촌역|서울특별시 서대문구 신촌로 73 (창천동)|pin_general
3372|37.566702|126.930475|1178|연희동|서울특별시 서대문구 연희로 97 (연희동)|pin_general
3430|37.558421|126.956349|1231|아현역|서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)|pin_general
3384|37.588658|126.943864|1193|홍제역|서울특별시 서대문구 통일로 451 (홍제동)|pin_general
3177|37.562644|126.937529|993|연세백양로|서울특별시 서대문구 연세로 50 (신촌동) 연세대학교|pin_general
3093|37.5702143|126.9339777|911|연희DT|서울특별시 서대문구 연희로 144 (연희동)|pin_generalDT
9363|37.56367995|126.9646045|33|경기대|서울특별시 서대문구 충정로 53 (충정로2가)|pin_general
9235|37.55648577|126.9371155|177|신촌|서울특별시 서대문구 연세로 10-1 (창천동)|pin_general
9100|37.55848315|126.9459643|149|이대R|서울특별시 서대문구 이화여대길 34 (대현동)|pin_reserve
9444|37.56177145|126.9414708|141|연세종합관|서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)|pin_general
9440|37.561631|126.947350|134|이대ECC|서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호|pin_general
9639|37.558706|126.936727|443|연대|서울특별시 서대문구 연세로 35 (창천동)|pin_general
9601|37.556505|126.940238|403|신촌아트레온|서울특별시 서대문구 신촌로 129 (창천동)|pin_general
9679|37.56137|126.963219|487|충정로역|서울특별시 서대문구 충정로 23|pin_general
9650|37.566385|126.946273|453|연대동문|서울특별시 서대문구 성산로 565 (대신동)|pin_general
9530|37.557796|126.938095|353|신촌명물거리|서울특별시 서대문구 명물길 24, 1-5층 (창천동)|pin_general
9533|37.559869|126.964110|326|충정타워|서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)|pin_general
3814|37.4793434|126.9994968|1550|방배로|서울특별시 서초구 방배로 52 (방배동)|pin_general
3606|37.503789|127.024075|1382|강남교보타워R|서울특별시 서초구 강남대로 465 (서초동)|pin_reserve
3576|37.484329|126.995872|1362|방배다이치빌딩|서울특별시 서초구 방배로 114 (방배동)|pin_general
3598|37.505148|127.004395|1353|센트럴F1|서울특별시 서초구 신반포로 176 (반포동)|pin_general
3534|37.487931|127.009126|1354|서초역이화빌딩|서울특별시 서초구 반포대로21길 3 (서초동)|pin_general
3545|37.484206|127.030103|1324|서초구청|서울특별시 서초구 남부순환로 2557 (서초동)|pin_general
3536|37.493545|127.029430|1301|서초우성사거리|서울특별시 서초구 강남대로 343 (서초동)|pin_general
3471|37.485850|126.983027|1236|이수역사거리|서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)|pin_general
3402|37.514890|127.019469|1192|강남대로신사|서울특별시 서초구 강남대로 595 (잠원동)|pin_general
3433|37.504406|127.005648|1195|서울고속터미널|서울특별시 서초구 신반포로 194 (반포동)|pin_general
3419|37.507413|127.022568|1205|강남대로논현R|서울특별시 서초구 강남대로85길 5 (반포동)|pin_reserve
3204|37.491914|126.99049739999998|1013|방배|서울특별시 서초구 방배로 211|pin_general
3206|37.4934767|126.9865297|1024|방배카페거리|서울특별시 서초구 방배중앙로 162 (방배동)|pin_general
3294|37.492970|127.011875|1064|서초법원|서울특별시 서초구 서초대로 274 (서초동)|pin_general
3253|37.447323|127.056250|1051|청계산입구역|서울특별시 서초구 청계산로 203 (신원동)|pin_general
3153|37.4772752|126.98216049999996|970|사당로데오|서울특별시 서초구 방배천로 5-4(방배동)|pin_general
9990|37.5030521|127.004362|812|파미에파크R|서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY|pin_reserve
9957|37.494207|127.01394|792|교대역|서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩|pin_general
3016|37.4820475|127.0367682|830|양재역|서울특별시 서초구 강남대로 202 (양재동) 모산빌딩|pin_reserve
3019|37.5111983|127.0205875|831|논현역|서울특별시 서초구 강남대로 557 (잠원동) 1~2층|pin_general
9994|37.4864664|126.98274029999993|811|이수역|서울특별시 서초구 동작대로 112 (방배동)|pin_reserve
9940|37.490004|126.992455|753|내방역|서울특별시 서초구 방배로 184 (방배동) 대풍빌딩|pin_general
9916|37.494941|127.027422|729|서초파라곤|서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤|pin_general
9938|37.480866|127.012368|751|서울아트센터|서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩|pin_general
9915|37.501691|127.01152|730|서초중앙로|서울특별시 서초구 서초중앙로 225|pin_general
9856|37.504707|127.004459|662|센트럴시티|서울특별시 서초구 신반포로 176 (반포동)|pin_general
9413|37.49562035|127.0277144|78|강남삼성타운|서울특별시 서초구 서초대로78길 24 (서초동)|pin_general
9286|37.48200755|126.9976438|218|방배역|서울특별시 서초구 방배로 84 (방배동)|pin_general
9341|37.508589|127.011959|233|반포역|서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가|pin_general
9285|37.48467334|127.0169464|217|남부터미널|서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)|pin_general
9232|37.51031339|127.0069582|174|뉴코아강남|서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽|pin_general
9281|37.5000875|127.02549090000002|214|강남2|서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)|pin_general
9273|37.4923611|127.0142207|207|교대|서울특별시 서초구 서초중앙로 118 (서초동)|pin_general
9317|37.46330766|127.0368447|277|하이브랜드|서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)|pin_general
9956|37.50529|127.023636|768|신논현역|서울특별시 서초구 강남대로 483 (반포동) 청호빌딩|pin_general
9491|37.48203954|127.0425748|23|영동2교|서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)|pin_general
9429|37.48436736|127.0142192|103|남부터미널2|서울특별시 서초구 효령로 274 (서초동)|pin_general
9456|37.49925284|126.9984801|100|서래마을입구|서울특별시 서초구 서래로 48 (반포동)|pin_general
9425|37.4982695|127.026865|97|몬테소리|서울특별시 서초구 강남대로 399 (서초동)|pin_general
9489|37.49067495|127.0086118|25|서초역|서울특별시 서초구 반포대로 118 (서초동)|pin_general
9513|37.48115265|127.0134724|299|예술의전당|서울특별시 서초구 남부순환로323길 1, 1층 (서초동)|pin_general
9600|37.496329|127.013336|396|교대법원|서울특별시 서초구 서초중앙로 164 (서초동)|pin_general
9677|37.498056|127.02583300000003|486|강남GT타워|서울특별시 서초구 서초대로 411, GT타워 (서초동)|pin_general
9659|37.485941|127.021525|462|서초동|서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)|pin_general
9532|37.487397|127.015134|327|서울교대|서울특별시 서초구 서초중앙로 64, 1층 (서초동)|pin_general
9787|37.5027|127.023894|598|강남에비뉴|서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)|pin_general
3848|37.602139|127.025271|1571|길음역|서울특별시 성북구 정릉로 376 (돈암동)|pin_general
3806|37.610678|127.029921|1540|미아이마트|서울특별시 성북구 도봉로 17 |pin_general
3469|37.5919525|127.0360401|1369|종암DT|서울특별시 성북구 종암로 17 (종암동)|pin_generalDT
3364|37.607581|127.029303|1206|미아|서울특별시 성북구 동소문로 314 (하월곡동)|pin_general
3281|37.590910|127.018800|1077|성신여대정문|서울특별시 성북구 보문로34길 62 (동선동2가)|pin_general
3180|37.601095|127.033847|997|종암|서울특별시 성북구 종암로 122 (종암동)|pin_general
9914|37.588696|127.00732070000003|726|삼선교|서울특별시 성북구 동소문로 10 (동소문동2가)|pin_general
9808|37.601718|127.040446|615|월곡역|서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)|pin_general
9267|37.58397192|127.0297352|203|고대|서울특별시 성북구 고려대로 24길 51 (안암동5가)|pin_general
9403|37.60837822|127.0287483|57|현대미아|서울특별시 성북구 동소문로 315, 현대백화점미아점 지하 1층 (길음동)|pin_general
9699|37.593135|127.018379|510|성신여대|서울특별시 성북구 동소문로24길 12 (동선동1가)|pin_general
9741|37.586319|127.030556|558|안암역|서울특별시 성북구 고려대로 102-2 (안암동5가)|pin_general
9655|37.589054|127.004839|466|한성대입구역|서울특별시 성북구 성북로 11 (성북동1가)|pin_general
3622|37.510793|127.1102658|1476|송파나루역DT|서울특별시 송파구 오금로 142 (송파동)|pin_generalDT
3887|37.4978946|127.1024780|1639|송파헬리오시티|서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)|pin_general
3613|37.514567|127.102493|1441|잠실시그마타워|서울특별시 송파구 올림픽로 289 (신천동)|pin_general
3612|37.487447|127.119164|1402|문정법원로R|서울특별시 송파구 송파대로 201 (문정동)|pin_reserve
3574|37.496956|127.13652|1352|송파개롱역|서울특별시 송파구 오금로 420 (가락동)|pin_general
3431|37.481925|127.123446|1224|문정하비오|서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호|pin_general
3428|37.484813|127.122237|1220|문정역|서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호|pin_general
3416|37.515511|127.099006|1194|잠실대교남단R|서울특별시 송파구 송파대로 570 타워 730 1층|pin_reserve
3457|37.478264|127.144067|1233|송파위례|서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)|pin_general
3269|37.506564|127.120495|1106|송파방이DT|서울특별시 송파구 오금로 241 (방이동)|pin_generalDT
3361|37.514573|127.107404|1139|송파구청|서울특별시 송파구 오금로 87 (방이동)|pin_general
3183|37.5156426|127.11648190000005|1002|올림픽평화의문|서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트|pin_general
3245|37.479892|127.122379|1049|송파아이파크|서울특별시 송파구 법원로 55 (문정동)|pin_general
3131|37.5022788|127.1103904|948|송파사거리|서울특별시 송파구 송파대로 386 (송파동)|pin_general
3074|37.5063929|127.0964684|904|석촌서호|서울특별시 송파구 석촌호수로 176 (삼전동)|pin_general
3060|37.491905|127.1262696|879|문정로데오|서울특별시 송파구 동남로 141 (가락동)|pin_general
9993|37.491626|127.116308|809|올림픽훼미리|서울특별시 송파구 중대로 68 (문정동)|pin_general
9969|37.5133|127.123113|781|올림픽공원남문|서울특별시 송파구 위례성대로 102 (방이동)|pin_general
9898|37.508666|127.126569|705|방이역|서울특별시 송파구 마천로 53, 1~2층 (오금동)|pin_general
9893|37.509581|127.104993|700|석촌호수|서울특별시 송파구 석촌호수로 262 (송파동)|pin_general
9852|37.517649|127.103426|661|잠실푸르지오월드|서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)|pin_general
9843|37.511679|127.081062|663|잠실새내역|서울특별시 송파구 올림픽로 96 (잠실동)|pin_general
9277|37.515272|127.099231|211|잠실역|서울특별시 송파구 송파대로 562, 한빛프라자 1층, 2층 (신천동)|pin_general
9318|37.51108365|127.0938059|276|갤러리아팰리스|서울특별시 송파구 올림픽로 212, 갤러리아 팰리스 (잠실동)|pin_general
9324|37.51052862|127.0790472|270|아시아선수촌|서울특별시 송파구 백제고분로 69 (잠실동)|pin_general
9780|37.515315|127.133237|591|올림픽아파트|서울특별시 송파구 양재대로 1222 (방이동)|pin_general
9695|37.494895|127.118785|503|가락본동|서울특별시 송파구 송파대로30길 13 (가락동)|pin_general
9550|37.5042626|127.10610769999994|344|석촌역|서울특별시 송파구 백제고분로 358, 1층 (석촌동)|pin_general
9669|37.494299|127.121354|475|가락시장역|서울특별시 송파구 중대로 121, 롯데캐슬 파인힐 1층 (가락동)|pin_general
9606|37.4782316|127.11937030000001|405|가든파이브|서울특별시 송파구 충민로 10 (문정동) 가든파이브툴|pin_general
3926|37.516913|127.113127|1674|몽촌토성역|서울특별시 송파구 위례성대로 6 |pin_general
3776|37.499829|127.147672|1694|송파마천사거리DT|서울특별시 송파구 거마로 78 (마천동)|pin_generalDT
3818|37.535336|126.878852|1556|목동파리공원|서울특별시 양천구 목동동로 377 (목동)|pin_general
3631|37.548884|126.868070|1420|등촌역|서울특별시 양천구 공항대로 566 (목동) 1층 2층|pin_general
3650|37.529147|126.876099|1408|목동행복한|서울특별시 양천구 목동동로 309 (목동)|pin_general
3442|37.521993|126.858865|1315|신정DT|서울특별시 양천구 신월로 341 (신정동)|pin_generalDT
3505|37.526684|126.863986|1254|목동역|서울특별시 양천구 목동로 203 (신정동) 1층일부|pin_general
